log.import.current_order_state_unavailable|current order's status [%{order_state_marketplace}] makes it unavailable to import for marketplace %{marketplace_name}
log.import.lengow_order_saved|order saved in Lengow orders table
log.import.lengow_order_not_saved|WARNING! Order could NOT be saved in Lengow orders table
log.import.lengow_order_updated|order updated in Lengow orders table
log.import.lengow_order_line_saved|save order lines product: %{order_line_saved}
log.import.rewrite_processing_fee|rewrite amount without processing fee
log.import.rewrite_shipping_cost|rewrite amount without shipping cost
log.import.order_shipped_by_marketplace|order shipped by %{marketplace_name}
log.import.product_state_canceled|product %{product_id} could not be added - status: %{product_state}
log.import.product_advanced_search|product not found with field %{attribute_name} (%{attribute_value}). Using advanced search
log.import.product_be_found|product %{product_number} (%{product_id}) found with field %{attribute_name} (%{attribute_value}) and attribute %{search_field}
log.import.generate_unique_email|generate a unique email %{email}
log.import.lengow_payment_not_found|WARNING! Unable to retrieve Lengow payment method
log.import.stock_decreased|stock updated for product %{product_number} from %{initial_stock} to %{new_stock}
log.import.quantity_back_shipped_by_marketplace|adding quantity back to stock (order shipped by marketplace)
log.import.quantity_back_reimported_order|adding quantity back to stock (order is re-imported)
log.import.order_successfully_imported|order successfully imported (ORDER ID %{order_number})
log.import.order_synchronized_with_lengow|order successfully synchronised with Lengow webservice (ORDER ID %{order_id})
log.import.order_not_synchronized_with_lengow|WARNING! Order could NOT be synchronised with Lengow webservice (ORDER ID %{order_id})
log.import.unable_verify_date|unable to check if the order is too old
log.import.unable_find_order|Unable to find the requested order
log.order_action.check_completed_action|check completed actions
log.order_action.check_old_action|check and finish old actions
log.order_action.check_action_not_sent|check actions not sent
log.order_action.try_to_send_action|try to send %{action} action (ORDER ID %{order_number})
log.order_action.action_send|action %{action} was successfully sent (ORDER ID %{order_number})
log.order_action.action_not_send|WARNING ! action %{action} could not be sent (ORDER ID %{order_number})
log.order_action.call_tracking|call tracking with parameters: %{parameters}
log.order_action.action_saved|call tracking saved in lengow_actions table
log.order_action.call_action_failed|order action failed - %{decoded_message}
log.order_action.connector_get_all_action|get order actions between %{date_from} and %{date_to}
log.connector.call_api|call %{call_type} %{curl_url}
log.connector.error_api|API call failed - %{error_code} - %{error_message}
log.connector.curl_disabled|Curl extension is not enabled on the server
log.connector.method_not_valid|method %{type} is not valid
log.connector.timeout_api|API call has been blocked by a timeout
log.connector.error_curl|Curl error %{error_code} - %{error_message}
log.connector.token_not_return|no authorization token returned
log.connector.token_is_empty|the returned authorization token is empty
log.connector.api_not_available|Lengow APIs are not available
log.connector.retry_get_token|API call failed - authorization token expired - attempt to recover a new token
log.mail_report.send_mail_to|report email sent to %{email}
log.mail_report.unable_send_mail_to|unable to send report email to %{email}
log.orm.field_is_required|Error while creating record in database: %{field} is required
log.orm.record_insert_failed|Error while inserting record in database: %{decoded_message}
log.setting.setting_change|%{key} has just been changed to %{value}
log.setting.setting_change_for_sales_channel|%{key} has just been changed to %{value} for sales channel %{sales_channel_name} (%{sales_channel_id})
